ITEM_CODE,ITEM_NAME,DEPT,VALUE
111395,"LEVEL ACTIVITY BOOK 5 W5TITLES ED788",STATIONERY,473.1
111396,"LEVEL ACTIVITY BOOK 6 W5TITLES ED789",STATIONERY,597.6
116629,"ENAPA EVAPORATED MILK 160G 24",SUPERMARKET,279.65
113729,"SERVING BOWL MELAMINE 10 INCHES FEILU 17810","HOUSEWARE & KITCHENWARE",29.9
126036,"DOMS CORRECTION PEN WHITENER 7ML 7273",STATIONERY,8.9
127337,"EXETER LUNCHEON MEAT WITH BEEF 320G 24",SUPERMARKET,1495.56
125165,"COOKWARE  DESSINI 10PCS SET 12","HOUSEWARE & KITCHENWARE",899
128841,"BOROSILICATE POT 2200ML GLASS JYW007","HOUSEWARE & KITCHENWARE",59
127609,"MARILAN TARLETTE BISCUITS STRAWBERRY 140G  36",SUPERMARKET,199.31
128951,"SCISSORS 147341147334147358147365",STATIONERY,90
128956,"BLADE BOX NO 1830 18MM 159597",STATIONERY,154.7
125405,"OKF SMOOTHIEMIX BERRY 500ML 20",SUPERMARKET,134.95
125406,"OKF SMOOTHIE TROPICAL 500ML 20",SUPERMARKET,674.75
129174,"RAID MULTIPURPOSE INSECT KILLER 750ML  12",SUPERMARKET,1244.85
125654,"HIGHLIGHTER PACK 10PCS 97925",STATIONERY,298.8
124746,"MY COLOURING PAD SERIES 6TITLES W32PAGES 48YRS",STATIONERY,1465.1
120648,"JK A4 PAPER 80 GSM",STATIONERY,159.98
120672,"PEDIASURE VANILLA DRINK 237ML 24",SUPERMARKET,89.98
122435,"MISSION WRAPS ORIGINAL 320G  12",SUPERMARKET,199.95
122732,"UNIMAX TRIO BALLPEN BLACK 10MM FBTIOBK29",STATIONERY,570.57
124492,"PUMPKIN  KG",SUPERMARKET,75.02495
136051,"ICE FACTORY THE PERFECT ICE CUBE LET PARTY 26KG 1",SUPERMARKET,347.76
133968,"BANANA  KG MC",SUPERMARKET,-.7992
134138,"SUPER ACTIVITY BOOKS 3",STATIONERY,105
136738,"PHILIPS M LITHIUM BATTERY 3V 1X50 CR123A","ELECTRICAL APPLIANCES",295
134157,"KNOWLEDGE ENCYCLOPEDIA HUMAN BODY 8",STATIONERY,834.3
137080,"DR TEALS ROSE SUGAR SCRUB  538G  12",SUPERMARKET,2195.88
134328,"FRESHDAYS LONG SCENTED 24 X 12",SUPERMARKET,34.99
135746,"SAMYANG CHICKEN RAMEN ORIGINAL BAG 140G 40",SUPERMARKET,839.6
135853,"FABER CASTELL FABRIC COLOUR 6METALLIC SET 574406",STATIONERY,287.1
137482,"BUMBLE DIAPERS JUMBO N1 NEWBORN 86PCS  4",SUPERMARKET,439.98
134557,"BUTTER DISH 69X37 SUG229G","HOUSEWARE & KITCHENWARE",29.7
134585,"BEENO L BISCUITS DUO BACONCHEESE FLAVOUR 800G 12",SUPERMARKET,461.94
137595,"BATH SCRUBBER PLASTIC 65X12CM MYQ91797","HOUSEWARE & KITCHENWARE",19.8
130948,"CURTAIN JACQRD TUFT TAUPE EMILY 02PA6535D","HOME DECOR & TEXTILES",79
133205,"SHINE ALUMINIUM ROUND PANS 9INCH 12PCS  17",SUPERMARKET,849.83
130094,"PHILIPS DOWNLIGHT CONDUIT 9W 65K 4 WH 915005747","ELECTRICAL APPLIANCES",715
131641,"CAKE FONDANT CUTTER 3PCS SET A8111","HOUSEWARE & KITCHENWARE",68.4
148022,"PHOTO FRAME GOLD FRAME 5X7","HOME DECOR & TEXTILES",79.8
146373,"UNIMAX TRIO RED PEN FBTIORD27",STATIONERY,117.41
14655,"SABA DETERGENT POWDER 800G 10",SUPERMARKET,643.77
148301,"BBQ GRILL CHARCOAL 22 2800224","HOUSEWARE & KITCHENWARE",799
147606,"CARROT BOTTOMS IMPORT FRESH PACK",SUPERMARKET,129.87
145840,"CURTAIN LINEN GROMMET 54X90 02PA6612","HOME DECOR & TEXTILES",79
145894,"MYDIBEL CLASSIC FRIES A  99 1KG 10",SUPERMARKET,749.85
144276,"ROMAR AUTOM AIRFRESH REFILL  LAVIE FANTAST 250ML 6",SUPERMARKET,587.88
13990,"LELE CORNED BEEF 198G 12",SUPERMARKET,2267.37
144908,"IRONING BOARD CARACAS 35X113CM 1700","HOUSEWARE & KITCHENWARE",379
141416,"WINE BUCKET W HANDLESTAND 54X205CM 52055WB","HOUSEWARE & KITCHENWARE",676
14314,"MARILAN WAFER CHOCOLATE  BISCUIT 115G  24",SUPERMARKET,339.15
144983,"MUG EMBOSSED AVIOS 1213OZ EMBC1213 RJK","HOUSEWARE & KITCHENWARE",1029.6
155737,"DEW DKLE CANISTER WIPES  12",SUPERMARKET,199.98
155803,"SANITA PAPER CUPS 40Z 50X20  20",SUPERMARKET,215.88
154641,"THE SCIENCE OF GETTING RICH BOOK",STATIONERY,117
156604,"FOOLSCAP NOTEBOOK EXTRA LARGE ABB",STATIONERY,99
154898,"WATER BOTTLE INSULATED PP 600 PURO WAVE","HOUSEWARE & KITCHENWARE",32.9
157065,"BOSS BAKER BISCUIT ORIGINAL 18G  48",SUPERMARKET,23.63
155184,"MSTA TEMPERA COLOUR 3ML 195038",STATIONERY,218.9
154248,"LADIES HANDBAG  HANDBAG MUSTARD BMWHA0125MD",LUGGAGE,129
157347,"ZEST FRUITY BLAST JUIC DRINK  300ML 10",SUPERMARKET,27.98
155589,"ROSALINDA TUNA CHUNKS 160G  24",SUPERMARKET,887.63
155590,"ROSALINDA TUNA FLAKES 160G  24",SUPERMARKET,376.74
156228,"CASSEROLE OVAL TEMPERED GLASS 1800ML G27002 LTREND","HOUSEWARE & KITCHENWARE",-158
151490,"SANTAY SHITO HOT CHILLI SAUCE 420ML 4",SUPERMARKET,631.92
153115,"SERVING TRAY MELAMINE 16 INCHES ZHN A31016","HOUSEWARE & KITCHENWARE",568.1
149431,"WESTINGHOUSE GLASS STORAGE WLID 5PCS WCFC003110A","HOUSEWARE & KITCHENWARE",338
150541,"KANGARO STAPLER HP45",STATIONERY,712
149576,"DOVE ROLL ON SA WOMEN  SKIN RENEW 50ML  6",SUPERMARKET,-25.99
149580,"DOVE BAR SOAP  COCONUT 4PK  12",SUPERMARKET,1019.85
149581,"DOVE BAR SOAP  EXTRA FRESH 4PK  12",SUPERMARKET,815.88
165462,"HARPIC RIM BERRY 35G  6",SUPERMARKET,32.99
163168,"MISSION FOODS WRAPS 25 CM 378G 14",SUPERMARKET,44.99
164410,"WATER BOTTLE INSULATED 065 KOOL KID","HOUSEWARE & KITCHENWARE",119.6
162768,"SHOE HORN PLASTIC 18INCHES SHN1 YWU","HOUSEWARE & KITCHENWARE",166.6
160803,"WINDOW SHADE BLACKOUT ROLLER 45WHITE120X180CM","HOME DECOR & TEXTILES",1953
160805,"WINDOW SHADE BLACKOUT ROLLER 45WHITE140X180CM","HOME DECOR & TEXTILES",987
160808,"WINDOW SHADE BLACKOUT ROLLER 45WHITE160X180CM","HOME DECOR & TEXTILES",3411
159686,"JUKI NUTS SEA SALT ROASTED CASHEWS 150G  30",SUPERMARKET,1172.77
160848,"WINDOW SHADE BLACKOUT ROLLER 453160X180CM","HOME DECOR & TEXTILES",1516
161920,"JAR WRING LID MEDIUM 660ML GLASS C00115","HOUSEWARE & KITCHENWARE",59.7
159856,"STICK NOTE SET 25SHEETS WITH 4 SHAPE SMALL",STATIONERY,76.3
161123,"FILLED CUSHION VELVET 45X45CMWHITE DC231","HOME DECOR & TEXTILES",414
160295,"PYREX ROASTER RECTANGLE GLASS 37L 239B0008046","HOUSEWARE & KITCHENWARE",1419
160319,"PYREX CONTAINER WLID 17L 217P0007645","HOUSEWARE & KITCHENWARE",903
159213,"COLOUR PEN SET OPP YW",STATIONERY,270.9
159278,"WHITE BOARD MARKER SET 3PCS",STATIONERY,25.8
174338,"FAMILY BOARD GAMES 50 IN 1","TOYS AND ENTERTAINMENT",297
174344,"AIRPRO MICMAN STARTER WILD NORTH  6",SUPERMARKET,84.99
171216,"BUMBLE SURFACE CLEANING TOWEL 50PCS  12",SUPERMARKET,323.92
171574,"WE SHOULD ALL BE FEMINISTS",STATIONERY,59
171638,"IT STARTS WITH US",STATIONERY,695
174886,"DOMS NOTE BOOK A4 WCOLOURED COVER 200PAGES 7855",STATIONERY,19.9
166966,"BASIC MATHS SKILLS WORKBOOK",STATIONERY,1076
169022,"TORABICA CAPPUCCI 2IN1 SUGAR FREE 20X125G 250G 12",SUPERMARKET,29.98
170018,"FRY PAN 20CM FALU ZHNBLY 1808320","HOUSEWARE & KITCHENWARE",198
16842,"NIVEA FEMALE ROLLON DRY 50MLX30 81611",SUPERMARKET,4064.93
169364,"OLYMPIAD SCIENCE CHALLENGER BOOK EB 11221",STATIONERY,558
167332,"GOLDEN PENNY INS NOODLES JOLL HOT HOT FLAV 70G 40",SUPERMARKET,2.79
169513,"EXCELO TOP COOKIES ORIGINAL 28G  60",SUPERMARKET,3.19
180513,"BEL MOOO CHOCOLATE FLAVOURED MILK DRINK 225ML 12",SUPERMARKET,116.87
180516,"BEL MOOO BANANA FLAVOURED MILK DRINK 225ML 12",SUPERMARKET,8.99
180086,"CONDOMS  DUREX AIR 3PCS 27",SUPERMARKET,77.98
180241,"PRINCESS BAR SOAP MILK AND HONEY 125G  36",SUPERMARKET,337.74
175869,"AUBERGINE PACK DGL",SUPERMARKET,22.49
178225,"BATH SCRUBBER FIBER YWU","HOUSEWARE & KITCHENWARE",38.7
179119,"HOME APP  MOBILE PH PROTECTION PLAN 500110000",MISCELLANEOUS,-2700
179132,"BOUNCY BALL 6CM ASSTD COLDESIGN OPP YW","TOYS AND ENTERTAINMENT",15.9
179185,"REFLECTIVE TAPE 5CMX5M  ASSTD COL YW",STATIONERY,143.4
176491,"BUKBEEK CHICKEN BREAST BONELESS SKINLESS 2KG 6",SUPERMARKET,359.98
177523,"MAKE YOUR BED  ADMIRAL WILLIAM MCRAVEN",STATIONERY,159.6
185433,"BATHMAT PUFF MF 50X80CM BELLE GRAY 01MA0616A","HOME DECOR & TEXTILES",316
186981,"PARTY CANDLES MIX COLOR 12PCSPACK","TOYS AND ENTERTAINMENT",270.9
187077,"GOLDMAN PARANI COCOACINNAMON POWDER 200G 12",SUPERMARKET,459.9
185837,"CREED BLUE PASSION ENERGY DRINK 350ML 12",SUPERMARKET,17.94
185919,"STAEDTLER BALLPOINT PEN WCUP 50PCS 430 MSCP503",STATIONERY,131.78
187740,"CERAMIC MUG 9X86CM YWU","HOUSEWARE & KITCHENWARE",128.7
183333,"JOYFUL COLORED LUNCH BOX PLASTIC BG765C","HOUSEWARE & KITCHENWARE",236.6
184303,"STORAGE CONTAINER 3 PCS SET SQUARE PLASTIC UR3434","HOUSEWARE & KITCHENWARE",238.8
185200,"SOFTGENTLE ROLL ON ORCHID DESIRE 50ML 6",SUPERMARKET,181.93
185207,"BOWL EMBOSSED 55 BPC55 RJK","HOUSEWARE & KITCHENWARE",1049.4
185317,"BATHMAT PINK 50X80CM MP 1600GSM TR2670Y","HOME DECOR & TEXTILES",1635
193261,"BLIZZ GOLD BALL PEN RED 2640312BOX",STATIONERY,35.88
194684,"CASSEROLE WLID GLASS 1000ML ZT018","HOUSEWARE & KITCHENWARE",516.6
194700,"CASSEROLE WLIDSIDE HANDLES  2 WINE GLASS RB059","HOUSEWARE & KITCHENWARE",552
193359,"HAMLET POCKET CLASSIC",STATIONERY,79.6
193438,"CREATE A FACE STICKER FUN BOOKSCREATE 22X28CM",STATIONERY,49.99
193443,"SOLO DOCUMENT ENVELOPE WBUTTON CH107",STATIONERY,26.97
193505,"STEMWARE 3 PCS SET SLEEVE PACK LVFAM523A","HOUSEWARE & KITCHENWARE",349.3
194182,"MEXICANA WRAP TORTILLAS 12 INCH 10 PCS 880G 1",SUPERMARKET,95.99
193007,"CORK OPENER ZHN KB252","HOUSEWARE & KITCHENWARE",22.9
189567,"KENWOOD STANDING FAN 18 IFP18000BK","ELECTRICAL APPLIANCES",699
189590,"3PCS KITCHEN TOWEL SET 50X70CM CP ASSORT MYQ91898","HOME DECOR & TEXTILES",65.8
189896,"DOVE BAR SOAP RELAXING COCONUT 135G 48",SUPERMARKET,769.65
191134,"FOGG SCENT EDP  INTENSE AROMATIC 100ML 30",SUPERMARKET,189.99
190129,"DZIRE MOSQUITO SWATTER WUV LAMP MRLF958PP","ELECTRICAL APPLIANCES",2079
192193,"CHUPA CHUPS SOUR BELT TUTTI FRUITY 84G 16 X48PCS",SUPERMARKET,129.48
192308,"POSTER PAINT AT58808P",STATIONERY,143.1
190613,"BIRTHDAY CANDLE 12PCS","TOYS AND ENTERTAINMENT",117.3
189415,"DELICE MILKANA LOLLIPOP CHEESE 20G 90",SUPERMARKET,21.98
200337,"SIGMA GAS CYLINDER 125 KG","GAS COOKER & ACCESSORIES",485
200527,"FILO FLAVOUR MILK STRAWBERRY 500ML 12",SUPERMARKET,22.98
200705,"COOKING  CUTTING TOOL 19PCS SET ZHN 18001","HOUSEWARE & KITCHENWARE",318
198797,"DINNER SPOON 6PCS SET DESIGNER SSTEEL  50G YWU","HOUSEWARE & KITCHENWARE",944
200276,"HH EASY EVAPORATED MILK 3 PROTEIN 170G  48",SUPERMARKET,629.3
195780,"FON VFOLD HAND TOWEL FW 150 SHEETS  1 PLY 20",SUPERMARKET,269.8
49146,"ACQUA PANNA NATURAL MINERAL WATER 250ML  24",SUPERMARKET,143.92
40722,"EVERPACK TROLL FLUFFY 1 X 10",SUPERMARKET,272.93
27948,"LELE MACKEREL IN TOMATO SAUCE OMEGA 3 425G 24",SUPERMARKET,224.91
42441,"SWAN CUBES WHITE SUGAR 500G 50",SUPERMARKET,899.5
29084,"PRIVATE EXRATHIN NORMAL 10PAD   18",SUPERMARKET,333.27
36406,"KALYON DISHWASHING LIQUIDE APPLE 730ML 12",SUPERMARKET,374.85
31704,"SARA CHICKEN LUNCHEON MEAT 350G  24",SUPERMARKET,350.82
25362,"EMBORG SKIMMED UHT MILK 1L 12",SUPERMARKET,328.93
32475,"FRESHDAYS STRING PANTYLINERS 24 LINERS  12",SUPERMARKET,239.9
202628,"BOWL 9 H220099","HOUSEWARE & KITCHENWARE",388.7
205402,"FRUTAS TREASURE 100 NAT CAR RAS APPJUICE 330ML 15",SUPERMARKET,207.92
204415,"MCPHILIX PLANTAIN CHIPS RIPENED KELEWELE 40G  40",SUPERMARKET,5.99
205582,"SIGMA LED TV 55 SAT SMART UHD STVKU55V6S","ELECTRONICS & TELECOM",4799
83619,"EUTHYMOL ORIGINAL TOOTHPASTE 75ML  48",SUPERMARKET,55.99
74491,"EVA RAINCOAT C1030","HOME DECOR & TEXTILES",27.9
81504,"DOLAIT NATURAL YOGHURT STRAWBERRY 200G 1",SUPERMARKET,15.49
89154,"PLUS TOY BEAR 20CM","TOYS AND ENTERTAINMENT",30.9
76947,"PALMOLIVE HANDWASH HYGIENE PLUS ALOE 300ML  6",SUPERMARKET,189.95
89576,"MENTOS ICE GUM SPEARMINT  24DB12BL 8PCS 288",SUPERMARKET,1342.6
90147,"FOOD COVER 28CM METAL YWU","HOUSEWARE & KITCHENWARE",103.2
57921,"KIDDY BABY DIAPERS 2 SMALL 36KG 404",SUPERMARKET,169.99
50906,"HAPPIES PANTS MEDIUM S3 611 KG 31PANTS  4",SUPERMARKET,149.99
51043,"DORITOS SUPREME CHEESE  30G  30",SUPERMARKET,33.96
60632,"PLUMS IMPORT KG",SUPERMARKET,12.499
71550,"GLUE RAT TRAP BOARD 155X21CM LY7802","HARDWARE & BUILDING MATERIAL",71.91
67579,"HELEMENS SPECIAL EGGS 6PCS PACK",SUPERMARKET,99.95
72477,"STEMWARE 6PCS SET WINDSOR 71280200760413","HOUSEWARE & KITCHENWARE",69
63512,"MEDISOFT DEODORANT PREMIUM SOAP PINK 175G  48",SUPERMARKET,436.77
63513,"MEDISOFT DEODORANT PREMIUM SOAP WHITE 175G  48",SUPERMARKET,94.95
63930,"LELE TUNA FLAKES IN SOYA BEAN OIL 80G 48",SUPERMARKET,299.7
X483,"EVERPACK BLACK NITRILE GLOVES MED SIZES 100 10",SUPERMARKET,875.88
A795,"RAID AEROSOL FLYING INSECT KILLER SPRAY 300ML 24",SUPERMARKET,988.77
CL767,"CONTAINER 2PCS SET SQUARE 1300 2900 L","HOUSEWARE & KITCHENWARE",183.2
D136,"LUNCH NAPKINS PLAIN 100SHTS 15",SUPERMARKET,297.28
D718,"JAGO SWEETENED CONDENSED MILK 1KG 24",SUPERMARKET,683.88
99721,"SOLDIER MENTHOLATED BALM 60ML  6",SUPERMARKET,108.43
90483,"EMBORG U GO PEACHPASSION 100G 20",SUPERMARKET,11.99
95821,"AMALFI  DEO ROLLON  INFINITI 50ML  12",SUPERMARKET,319.84
90564,"LELE TUNA CHUNKS IN SOYA BEAN OIL  80G  48",SUPERMARKET,637.98
93895,"AVIOS BAKING TRAY RECTANGLE 10L AVSBT1 RJK","HOUSEWARE & KITCHENWARE",279.3
98155,"VERNA MINERAL WATER  750ML 16",SUPERMARKET,79.38
94165,"SATNAM PERFUMED INSECT REPELLANT BALLS 100GMS 120",SUPERMARKET,875.27
94700,"FA MEN ROLL ON DRY PROTECT 50ML  24",SUPERMARKET,431.82
99666,"STYLE UP ROLL ON SPORT 50ML  6",SUPERMARKET,179.82
95690,"AMALFI  BATH  SHOWER GEL LOVE  750ML  16",SUPERMARKET,389.87
04193,"BUTCHERS DINNERS CHICKENTURKEY IN JELLY 4X100G 8",SUPERMARKET,524.93
06507,"MEANNAN GROUNDED PEPPER 80G 24",SUPERMARKET,474.75
100333,"CROWNSTAR KETTLE 18L 1500W SS MCK1729","ELECTRICAL APPLIANCES",159
08934,"ORO INSECTICIDE 405 DOUBLE ACTION 300ML 24",SUPERMARKET,92.97
09224,"ALWAYS ULTRA THIN LONG WITH WINGS 8PADS X 16",SUPERMARKET,1871.22
101206,"PUNCHING BAG FREE STANDING LPB1701","SPORTS & FITNESS",1899
101997,"RAINBOW CONTAINER 7PCS SET SQ PP123177","HOUSEWARE & KITCHENWARE",69
103888,"BLING MULTIPURPOSE LIQUID CLEANER LEMON 5L  4",SUPERMARKET,319.96
104866,"PRIMA BLEACH 45L  6",SUPERMARKET,143.98
103931,"TELON TEA LEMON  GINGER FLAV 60G 255PCS   12",SUPERMARKET,539.82
107646,"JUVER  SELECCION  TOMATO TOMATE JUICE  200ML 24",SUPERMARKET,57.96
107785,"GREEN WORLD  EXTRA KILLER INSECTICIDE 750ML  12",SUPERMARKET,64.99
108890,"MARILAN MAGIC TOAST MULTICREALS CRISPBREAD 110G 24",SUPERMARKET,271.83
108526,"CHTOURA CONSERVES GARDEN EGGPLANT DIP 370G  24",SUPERMARKET,1307.76
109893,"GHANA MAP 48CMX73CM",STATIONERY,279
109765,"AMERICAN GOURMET BAKING POWDER 100G 48",SUPERMARKET,713.58
120275,"MARILAN  MARIE FINGER BISCUITS 350G  24",SUPERMARKET,479.8
119288,"DOMS PLASTIC CRAYON SET 28SHADES WTIN 7122",STATIONERY,35.9
119595,"FARAGELLO GOLD COCKTAIL GLASS BOTTLE 250ML  24",SUPERMARKET,431.64
118515,"TOREN CLASSIC CHOCOLATE RED 50G 144",SUPERMARKET,35.92
118516,"TOREN WONDERFUL CHOCOLATE 25G 144",SUPERMARKET,12.95
120023,"SERVING BOWL MELAMINE 12 INCHES ZHN C60212","HOUSEWARE & KITCHENWARE",1145.4
110060,"ARTIFICIAL RIME FLOWER 90CM 20200918","HOME DECOR & TEXTILES",34.9
115945,"PRIVATE EXTRA THIN NIGHT PAD  7PCS  18",SUPERMARKET,256.31
115046,"HERO NATURAL HONEY 365G 12",SUPERMARKET,399.95
115146,"OCEAN SPRAY CRANBERRY GRAPE JUICE 295ML 24",SUPERMARKET,59.98
110762,"WALL CLOCK 305X305X4CM ALUMINUM XC1705","HOME DECOR & TEXTILES",159
110934,"YOGLAIT  YOGHURT VANILLA 500G 1",SUPERMARKET,73.98
113396,"HP PRINTER DESKJET 2320 SCANCOPYPRINT","ELECTRONICS & TELECOM",1638
116621,"SAIDA MAJOR CHOCOLAT BISCUIT 160G  20",SUPERMARKET,311.74
125850,"ABENA BEEF PATE 400G 24",SUPERMARKET,797.62
126928,"JOHN WEST TUNA CHUNKS IN SPRING WATER 125G 48",SUPERMARKET,639.8
126041,"CHALK HOLDER POUCH DOMS 3461",STATIONERY,4.9
127274,"PLACEMAT FABRIC MULTI STRIPER PK 6PCS 33X48CM ASST","HOME DECOR & TEXTILES",79
128765,"MARKER TWIN 150 12YRS LUXOR 2PCS 30102BC",STATIONERY,107.1
128873,"LEVER ARCH FILES 120F 1853527018",STATIONERY,128.7
126219,"AIRPRO AIRFRESHNER ORGANIC CAN WARM VANILLA 42G 24",SUPERMARKET,599.85
128889,"PEN 3ML SPARK 199920ELP",STATIONERY,29.4
128906,"PAPER CLIP ROUND NO1 33MM 172558ELP",STATIONERY,70.2
128924,"PAPER PUNCH NODP600 80556ELP",STATIONERY,219.5
128943,"TAPE DISPENSER S03 ASSORTED 281137",STATIONERY,320.6
127926,"SANTEX MEDICATED SOAP  RED 80G  72",SUPERMARKET,37.74
125404,"OKF FRUIT DRINK WALOE LEMON GINGER 500ML 20",SUPERMARKET,944.65
120957,"DINING SET 14 WGLASS TOP TABLE SILVIA 14",FURNITURE,2490
122581,"PLATE SOUP GLASS IMPERIAL 8 DEEP MONARCH C2008318","HOUSEWARE & KITCHENWARE",4.9
122608,"PLATE SOUP GLASS DEEP IMPERIAL 8 LUSH FIESTA","HOUSEWARE & KITCHENWARE",73.5
122728,"UNIMAX JOYMATE BALLPEN BLACK 10MM FBJYMBK10",STATIONERY,4.47
122731,"UNIMAX TRIO BALLPEN BLUE 10MM FBTIOBL55",STATIONERY,187.53
122867,"SERVING BOWL MELAMINE 8 INCHES FEILU 6508","HOUSEWARE & KITCHENWARE",498.4
13599,"SURE WOMEN APA COTTON DRY SPRAY  250ML  6",SUPERMARKET,42.99
137817,"HAY HAYCOCOA COATED BISCUIT WITH CREAM 20G  24",SUPERMARKET,27.81
138232,"ROSSWOOD PREM ROASTED CASHEW NUTS NO SALT 168G  24",SUPERMARKET,1219.8
135108,"CHARM STARCH SPRAY 330ML  12",SUPERMARKET,143.96
135112,"SOKLIN SMART LIQDET PINK 30ML 156",SUPERMARKET,2.19
136722,"PHILIPS BATTERY M POWER LIFE C 1X24 LR14","ELECTRICAL APPLIANCES",315
138467,"SWEET POTATOWHITE FLESH MTPACK",SUPERMARKET,23.99
134205,"TOPCAFE CREAMY WHITE 30G  120",SUPERMARKET,5.58
135284,"DOVE BAR SOAP  FRESH CUCUMBER 90G   48",SUPERMARKET,1053.38
135285,"DOVE BAR SOAP BEAUTY BAR  90G  48",SUPERMARKET,67.96
134208,"CEBON SWEETENED CONDENSED FILLED MILK 1KG  24",SUPERMARKET,998.73
134242,"LISTERINE  MOUTHWASH ZERO MILD MNT 250ML  6",SUPERMARKET,44.99
135323,"PACIFIER M FLOW ORTHODONTIC 45548","TOYS AND ENTERTAINMENT",661.3
135327,"MADAR POWDER 27KG  6",SUPERMARKET,499.95
138810,"BUMBLE BABY WET WIPES 120 PCS HONEYSUCKLE  12",SUPERMARKET,159.95
134327,"FRESHDAYS LONG 72 X 6",SUPERMARKET,909.87
137104,"MANGO LOCAL KG",SUPERMARKET,874.1814
135845," FAIRAFRIC MELCOM 43 MILK CHO HAZELNUT 80G 1610",SUPERMARKET,242.83
135887,"FABER CASTELL TEXTLINER GREEN HIGHLIGHTER 154863",STATIONERY,62.91
13597,"SURE MEN APA SENSITIVE SPRAY  250ML 6",SUPERMARKET,42.99
137579,"PRINGLES TEXAS BBQ SAUCE CHIPS 165G X 19",SUPERMARKET,549.89
129703,"COLOURING SET UNICORNS 3044UNCS2",STATIONERY,15.99
131029,"FLOOR LAMP LUX LAMBADER GOLD 9011004","HOME DECOR & TEXTILES",499
131068,"SAIRO ROLL ON ANTIWHITE MARKS 50ML  12",SUPERMARKET,22.99
131073,"ROMAR REFILL AIR FRESHENER PURE 250ML 6",SUPERMARKET,391.92
131076,"ROMAR REFILL AUTOM AIR FRESH SEA BREEZE 250ML  6",SUPERMARKET,587.88
132589,"SHREDDED PAPER POSTER 30G A","TOYS AND ENTERTAINMENT",213.9
133457,"COLOURING BOOK JUNGLE CRAYOLA 2968CYCB3",STATIONERY,335.79
131650,"CAKE EMBOSSER B993011","HOUSEWARE & KITCHENWARE",26.6
131695,"CAKE MOULD GOLD SMALL","HOUSEWARE & KITCHENWARE",68.6
146175,"TUMBLER WLIDSTRAW PLAIN 660ML PLASTIC 161747170","HOUSEWARE & KITCHENWARE",24.9
148046,"PUZZLE EVA MAT KIDS PK26","TOYS AND ENTERTAINMENT",259
146406,"HARPIC BLOCK POWER ACTIVE LIME FRESH 35G  6",SUPERMARKET,32.99
146644,"FANICE AMERICAN VANILLA ICE CREAM 900ML 1",SUPERMARKET,1059.8
147054,"WHOLE TUNA NATURAL IN SUNFOIL PETIT NAVIR 160G 48",SUPERMARKET,764.85
147633,"NUTELLA BISCUITS 12PC 166G X  20",SUPERMARKET,125.98
147319,"CURTAIN WGROMMET TAUPE 54X90 02PA6642A","HOME DECOR & TEXTILES",198
144311,"ROMAR AUTOM AIRFRESH REFILL UNICORN 250ML  6",SUPERMARKET,97.98
144337,"AIRPRO AUTOMATIC REFILL VANILLA 250ML  12",SUPERMARKET,362.89
144369,"HAAGENDAZS  SALTED CARAMEL  STICK BAR 80ML 24",SUPERMARKET,73.98
144504,"MUG 310ML CERAMIC COLOURED YWU","HOUSEWARE & KITCHENWARE",9.9
14555,"EMBORG GARDEN PEAS 900G 12",SUPERMARKET,98.99
140569,"MEANNAN PLANTAIN CHIPS  PEANUTS 100G  12",SUPERMARKET,249.8
155859,"CUP WSTRAW 450ML PLASTIC L00900","HOUSEWARE & KITCHENWARE",12.9
155933,"ORS OLIVE OIL GIRLS NOLYE KIT82 TOUCH UP  4",SUPERMARKET,147.99
153843,"KIDS VELVET ART SET PACK ASSRT DESIGN",STATIONERY,792
155045,"FINE TOILET COMFORT ROLL 066 16",SUPERMARKET,149.94
157192,"SERVING TRAY MELAMINE 18 INCHES ZHN 8065","HOUSEWARE & KITCHENWARE",558.4
155215,"MSTA DRAWING BOOK 100G 10S D212 107819",STATIONERY,32.7
157316,"MY DEAR BODY FRAG MIST 250ML WILD AT KISS 12",SUPERMARKET,49.99
155544,"HOOK APPLE 3 X SET OF 2 PLASTIC BG257","HOUSEWARE & KITCHENWARE",99.5
156262,"TOO MIGNON BABY KIT BLUE   6",SUPERMARKET,96.99
156287,"AKAI WATER DISPENSER WFRIDGE WD030AR107","ELECTRICAL APPLIANCES",1699
157488,"LOCAL CARROT PACK TGO",SUPERMARKET,419.65
153251,"LA TEQUILITA GOLD TEQUILA 900ML 6",SUPERMARKET,1469.9
149456,"LAV TUMBLER SET OF 3PCS LVVLR374AX","HOUSEWARE & KITCHENWARE",798.4
150544,"KANGARO PAPER PUNCH MOD10PP",STATIONERY,328.5
149650,"KIDS BIKE REDBLUEWHITE BLK518","TOYS AND ENTERTAINMENT",1098
149835,"VOLTPLUS EXTENSION SOCKET 4W5M VPEC4W5M1S","ELECTRICAL APPLIANCES",189
153482,"GEM CLIP 28MM SAYA 75 PCS SYPC11",STATIONERY,11.8
165477,"DOMS CORRECTION PEN WHITENER 3ML 7727",STATIONERY,5.8
165569,"APPLE BIG BUCKS KG",SUPERMARKET,383.17335
164244,"RUG HANDLOOM 50X8040X60CM RG4613","HOME DECOR & TEXTILES",436
163127,"VIBE SHOWER GEL GOAT MILK ORIGINAL 11L 12",SUPERMARKET,515.88
164614,"BATHROOM RACK  HANGING METAL ORSA 926","HOUSEWARE & KITCHENWARE",267
166066,"AQUAFRESH ACTIVE WHITE TOOTHPASTE 100ML  12",SUPERMARKET,31.99
