SHOP_CODE,ITEM_CODE,ITEM_NAME,AUDIT_QTY,ERP_QTY,DEPT,PRICE,DIFF,"DIFF VALUE"
LCC,176381,"LA CAVE STEM 260ML FRC J9398",23,23,"HOUSEWARE & KITCHENWARE",49.9,0,0
LCC,178611,"NASCO WASHING MACHINE TT 15KG NAS15TW",1,1,"ELECTRICAL APPLIANCES",3899,0,0
LCC,186909,"STORAGE CONTAINER TALL 3PCS SET PLASTIC 8340 YWU",9,9,"HOUSEWARE & KITCHENWARE",119,0,0
LCC,194171,"COLGATE TB OPTIC WHITE 360 CHARCOAL VALUE PACK 12",2,2,SUPERMARKET,28.99,0,0
LCC,192561,"GIFT BAG 18X23X10 9102",11,11,"TOYS AND ENTERTAINMENT",7.99,0,0
LCC,200603,"CAPEL COMMUNION WINE 0 1L 12",11,11,SUPERMARKET,41.99,0,0
LCC,23129,"ENA PA SARDINES IN VEGETABLE OIL 125G 50",134,159,SUPERMARKET,11.99,-25,-299.75
LCC,92867,"TOYS BUBBLE GUN SET LX0305646",1,1,"TOYS AND ENTERTAINMENT",85,0,0
LCC,109732,"SIEVE RIM 200X200X70MM SS SSV010 RJK",6,6,"HOUSEWARE & KITCHENWARE",159,0,0
LCC,117459,"XMAS DECOR BALL SET 24PCS 4CM JHZJ21002",198,198,"HOME DECOR & TEXTILES",44.9,0,0
LCC,110116,"KENWOOD BLENDER WMILL 2L 1000W BLM45240SS",3,3,"ELECTRICAL APPLIANCES",1179,0,0
LCC,124744,"COPY COLOUR BOOK SERIES 6TITLES W16PAGES 48YRS",5,5,STATIONERY,6.99,0,0
LCC,14827,"DEVA SOFTENER  LAVENDER 2L  6",10,10,SUPERMARKET,82.99,0,0
LCC,157172,"LIDO WASHING POWDER BUCKET 3KG  1",2,2,SUPERMARKET,121.99,0,0
LCC,155147,"PAPYRUS UNWRAPPED TOILET ROLL VIRGIN 12X7  7",23,12,SUPERMARKET,37.99,11,417.89
LCC,181988,"OBA SUNFLOWER OIL 3L X 6",14,14,SUPERMARKET,139.99,0,0
LCC,180250,"BO16 HAIR MIST ASSORTED 125ML   6",7,14,SUPERMARKET,42.99,-7,-300.93
LCC,176329,"CONCEPTO BULLES HB TUMB 310ML SSPD FRC V3213",42,40,"HOUSEWARE & KITCHENWARE",16.9,2,33.8
LCC,178165,"FRYING PAN 20CM PALU BLY YWU",2,2,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,183263,"BEER MUG 4PCS SET 610ML BREMEN PJ 10821 RJK",5,5,"HOUSEWARE & KITCHENWARE",79,0,0
LCC,192790,"CURTAIN JQ TAUPE 54X90 PL ZGL2",16,16,"HOME DECOR & TEXTILES",149,0,0
LCC,198565,"BBQ GRILL 14X65CM FISH SHAPE METAL YWU",31,31,"HOUSEWARE & KITCHENWARE",44.9,0,0
LCC,23696,"MR MUSCLEGLADE ALL PURPOSE  HARMONY 1000ML 12",16,11,SUPERMARKET,54.99,5,274.95
LCC,74243,"TAMPICO MANGO FRUIT JUICE  300ML  12",54,54,SUPERMARKET,6.49,0,0
LCC,CL571,"CONTAINERS FANCY WITH LID 2500ML 26CMX18CMX8CM",51,52,"HOUSEWARE & KITCHENWARE",11.9,-1,-11.9
LCC,97280,"BADIA PIMIENTA ROJA CAYENNE PEPPER 4536G 6",11,11,SUPERMARKET,184.99,0,0
LCC,101017,"CURTAIN POLYESTER 52X84 WHANGER ZGB097",16,17,"HOME DECOR & TEXTILES",199,-1,-199
LCC,102708,"DRROLL CALF 49X25CM ACP44",72,142,"SPORTS & FITNESS",26.9,-70,-1883
LCC,119817,"ALL ABOUT ENCYLOPEDIA SERIES",20,19,STATIONERY,40.99,1,40.99
LCC,120165,"EVEREADY BATTERY AAA RED BP4",41,41,"ELECTRICAL APPLIANCES",11,0,0
LCC,118600,"VACUUM FLASK BOTTLE 800ML SSTEEL F17012",29,29,"HOUSEWARE & KITCHENWARE",55,0,0
LCC,110059,"ARTIFICIAL SMALL SUNFLOWER 3BUNCH 90CM 20200916",19,19,"HOME DECOR & TEXTILES",32.9,0,0
LCC,125242,"ROMAR AIR REFRESHNER SPRAY WHITE  FLOWERS 300ML  8",13,13,SUPERMARKET,39.99,0,0
LCC,126648,"LA SALUD WOOD CARE CLEANER JABONOSO 1L 8",7,7,SUPERMARKET,38.49,0,0
LCC,125169,"SHRUG CASUAL LADIES STRETCH MYFIT COTVIS KGSL 401",20,20,"GARMENTS AND FOOTWEAR",43,0,0
LCC,141779,"JAGERMEISTER 40ML 96",50,50,SUPERMARKET,35.49,0,0
LCC,151352,"CUSHION WTOSSEL 500G FILLING 43X43CM",23,23,"HOME DECOR & TEXTILES",129,0,0
LCC,151358,"CUSHION 500G FILLING ONE SIDE 43X43CM",1,1,"HOME DECOR & TEXTILES",99,0,0
LCC,149373,"NASCO FRIDGE DD 138L NASF216FL",1,1,"ELECTRICAL APPLIANCES",2449,0,0
LCC,162264,"LED CEILING LAMP PENTAGON SHAPE 3911400",1,1,"HOME DECOR & TEXTILES",279,0,0
LCC,160156,"MUSICAL MAT PEVA 86X52CM DW8024",11,11,"TOYS AND ENTERTAINMENT",99,0,0
LCC,159268,"WHITE BOARD MARKER SET 2PCS",7,7,STATIONERY,10.9,0,0
LCC,167239,"COWBELL MILK PWDER VITARICH SACHET 23G  120",124,155,SUPERMARKET,3.99,-31,-123.69
LCC,179918,"WALL CLOCK 305X305X54 12F8B",9,9,"HOME DECOR & TEXTILES",85,0,0
LCC,179511,"DZIRE HOME THEATRE 21CH 53W HT212SIM2023",1,1,"ELECTRONICS & TELECOM",1049,0,0
LCC,179159,"STEPPING BALL WITH LIGHT 3",2,2,"TOYS AND ENTERTAINMENT",26.9,0,0
LCC,186049,"WHISKEY GLASS SET 6PCS 170ML 60666DD6",1,0,"HOUSEWARE & KITCHENWARE",0,1,0
LCC,187068,"BATHROOM 4PCS SET PLASTIC YWU",12,12,"HOUSEWARE & KITCHENWARE",219,0,0
LCC,194686,"CASSEROLE WLID AND SIDE HANDLE 2000ML 268",16,16,"HOUSEWARE & KITCHENWARE",65,0,0
LCC,192580,"DISH RACK GOLD SS HFXJ089",3,3,"HOUSEWARE & KITCHENWARE",26.9,0,0
LCC,192756,"CURTAIN PR BROWN 54X90 PL 2507Y",15,15,"HOME DECOR & TEXTILES",99,0,0
LCC,76891,"UNOLI SUNFLOWER OIL 1L 15",14,16,SUPERMARKET,48.99,-2,-97.98
LCC,89856,"SHINE DISPO CUP 500CC DELUXE  16S X 50PCS  20",9,11,SUPERMARKET,28.99,-2,-57.98
LCC,78515,"NASCO CHEST FREEZER SD 290L NAS360NAS360SK",1,1,"ELECTRICAL APPLIANCES",5699,0,0
LCC,91457,"DON SIMON  ORANGE JUICE DRINK 500ML 12",12,12,SUPERMARKET,24.49,0,0
LCC,111821,"PERK MILKRICH COOKIES 81G  36",46,45,SUPERMARKET,7.49,1,7.49
LCC,113983,"BELSODA CAN DRINK 330ML 24",30,30,SUPERMARKET,8.49,0,0
LCC,121937,"3PCS BEDSHEET SET SL KG 180X20030CM ASRTD",17,17,"HOME DECOR & TEXTILES",159,0,0
LCC,133518,"MEN CLASSIC FLIP FLOP HMD",22,22,"GARMENTS AND FOOTWEAR",49,0,0
LCC,148838,"LUNCH BOX WTRANSPARENT LID PLASTIC YWU",13,14,"HOUSEWARE & KITCHENWARE",49.9,-1,-49.9
LCC,144404,"SAUCEPAN WLID DEEP KADAI HA 14 SL 3MM 10088",10,10,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,161280,"CANVAS PAINTING MAPS 70X50CM PC233002",7,7,"HOME DECOR & TEXTILES",109,0,0
LCC,161463,"CURTAIN 54X90  AQUA",13,12,"HOME DECOR & TEXTILES",129,1,129
LCC,168132,"MATTRESS PROTECT WP PJERSEY 180X200CM 117015P180",12,9,"HOME DECOR & TEXTILES",159,3,477
LCC,193532,"TUMBLER 6 PCS SET SLEEVE PACK LVMEV220E",4,5,"HOUSEWARE & KITCHENWARE",89,-1,-89
LCC,191896,"KENWOOD RICE COOKER 18L WHITE 700W RCM18",11,11,"ELECTRICAL APPLIANCES",599,0,0
LCC,189170,"XMAS ORNAMENT",11,11,"HOME DECOR & TEXTILES",13.9,0,0
LCC,201901,"PEEVA COLA CARBONATED SOFT DRINK 350ML 20",24,32,SUPERMARKET,2.79,-8,-22.32
LCC,200735,"CHOPPING BOARD SET NYLON ZHN SK9769",11,11,"HOUSEWARE & KITCHENWARE",44.9,0,0
LCC,195586,"SOLID TURNER WWOODEN HANDLE AB2871",40,40,"HOUSEWARE & KITCHENWARE",16.9,0,0
LCC,88561,"EVP PARTY TIME PLASTIC ROUND BOWL 10X 20  26",24,28,SUPERMARKET,32.99,-4,-131.96
LCC,77927,"BIRTHDAY CANDLE MIX NO09",1,0,"TOYS AND ENTERTAINMENT",1.9,1,1.9
LCC,76003,"DALGETY LEMON  GINGER TEA 54G 36",41,41,SUPERMARKET,45.99,0,0
LCC,96649,"LED BULB 30W B22 ORI",6,6,"ELECTRICAL APPLIANCES",22.9,0,0
LCC,91233,"SAIRO BATHSHOWER GEL MARINE SALT 750ML 8",7,7,SUPERMARKET,50.99,0,0
LCC,134922,"LE COQ ALC TEQUILA SUNRISE BOTTLE DRINK 330ML 24",7,7,SUPERMARKET,30.99,0,0
LCC,143682,"EVERPACK SHITO CUPS 25CC 100PCS  20",12,12,SUPERMARKET,18.99,0,0
LCC,150651,"FROSTY BITE FANTASY CHOCOLATE 70G",85,85,SUPERMARKET,8.99,0,0
LCC,162933,"CURTAIN JACQUARD 54X90 CREAM LLJ6",3,3,"HOME DECOR & TEXTILES",169,0,0
LCC,164637,"COOKING POT WLID 18CM 29MM ALU PEDRINI 02PE1506 RK",5,5,"HOUSEWARE & KITCHENWARE",199,0,0
LCC,180205,"PRINCESS POWDER SS 200GR  4",5,5,SUPERMARKET,14.99,0,0
LCC,176433,"KIDS HULK WSKATE TOY",16,15,"TOYS AND ENTERTAINMENT",35.99,1,35.99
LCC,178549,"VACUUM MUG WSTRAW 900ML SSTEEL STAN TYPE YWU",5,6,"HOUSEWARE & KITCHENWARE",89,-1,-89
LCC,190691,"CARPET  DPRINTED 140X210CM ASSORTED MYQ9 1922",26,27,"HOME DECOR & TEXTILES",199,-1,-199
LCC,189676,"LABUBU KIDS DOLL",13,13,"TOYS AND ENTERTAINMENT",59,0,0
LCC,198403,"WALL CLOCK 402X402X45 1616D",5,5,"HOME DECOR & TEXTILES",129,0,0
LCC,198222,"DISPENSER BOTTLE 400ML GLASS YWU",16,15,"HOUSEWARE & KITCHENWARE",29.9,1,29.9
LCC,77313,"OREO ORIGINAL BISCUITS 154G   16",1,1,SUPERMARKET,32.99,0,0
LCC,85990,"COLGATE TOOTHPASTE OPTIC WHITE BASE 75ML  48",50,53,SUPERMARKET,51.99,-3,-155.97
LCC,84079,"CHRISTMAS DECORATION WITH LIGHT 21CM DY1515",6,6,"HOME DECOR & TEXTILES",129,0,0
LCC,59332,"DEVA LIQUID HAND SOAP CITRUS  5L  4",5,5,SUPERMARKET,114.99,0,0
LCC,CL749,"CONDIMENT PET JAR ROUND 3PCS SET 500ML",32,24,"HOUSEWARE & KITCHENWARE",16.9,8,135.2
LCC,96181,"PAPILION BABY COTTON BUDS 60PCS   144",137,184,SUPERMARKET,15.99,-47,-751.53
LCC,08277,"NESCAFE COFFEE GOLD BLEND 190G  6",6,6,SUPERMARKET,234.99,0,0
LCC,09472,"BADIA  BAZIL SWEET 213G  8",9,9,SUPERMARKET,44.99,0,0
LCC,102950,"FRES LIQUID SOAP ALOEVERA 350ML  24",19,19,SUPERMARKET,17.99,0,0
LCC,107586,"RIGHT GUARD DEO SPRAY TOTAL DEFENCE SPORT 250ML  6",2,3,SUPERMARKET,42.99,-1,-42.99
LCC,119317,"REXONA SPRAY  COBALT DRY 200ML  6",51,52,SUPERMARKET,42.99,-1,-42.99
LCC,128762,"MARKER FABRIC 12YRS LUXOR 4PCS 333004BC",13,13,STATIONERY,14.9,0,0
LCC,148153,"CURTAIN GROMET BLCKOUT WHTBLUE 02PA6674C",12,12,"HOME DECOR & TEXTILES",99,0,0
LCC,149625,"WALL CLOCK 38X38X44CM ZX9467",7,7,"HOME DECOR & TEXTILES",129,0,0
LCC,168419,"SOUP PLATE 85 FDL018 RJK",56,56,"HOUSEWARE & KITCHENWARE",16.9,0,0
LCC,168688,"SLOTTED TURNER WWOOD HANDLE 8MM ROSEWOOD AA1818",28,29,"HOUSEWARE & KITCHENWARE",35,-1,-35
LCC,180101,"DOVE BAR SOAP 90GX4 PINK 12",12,12,SUPERMARKET,67.99,0,0
LCC,179191,"METAL MAGNETIC GYRO WHEEL YOYO TOY 4COL MIX OPP",24,24,"TOYS AND ENTERTAINMENT",15.9,0,0
LCC,175865,"ALTAR NON ALCOHOLIC COMMUNION  WINE 1L 12",8,8,SUPERMARKET,43.49,0,0
LCC,185176,"DINNER PLATE 10INCHES CERAMIC WHITE BCJ105 RJK",39,36,"HOUSEWARE & KITCHENWARE",12.9,3,38.7
LCC,190054,"SERVING BOWL 7PCS SET 1300ML300ML GLASS YWU",2,2,"HOUSEWARE & KITCHENWARE",79,0,0
LCC,188854,"BATHMAT 50X80CM BM102 DARK GREEN CP",11,11,"HOME DECOR & TEXTILES",59,0,0
LCC,198797,"DINNER SPOON 6PCS SET DESIGNER SSTEEL  50G YWU",30,31,"HOUSEWARE & KITCHENWARE",59,-1,-59
LCC,197909,"VIP TROLLEYCASE WWHEEL 8W RETREAT LG RETRTW8LGY",1,1,LUGGAGE,749,0,0
LCC,196747,"AKAI AIR FRYER 6L 1400W BLACK AF012A6001M",2,2,"ELECTRICAL APPLIANCES",799,0,0
LCC,44387,"AKAI GAS STOVE 2B GC018A8201",6,6,"GAS COOKER & ACCESSORIES",349,0,0
LCC,202341,"TECNO MOBILE POP 20 4GB64GB KN3",3,3,"ELECTRONICS & TELECOM",1429,0,0
LCC,86853,"DOCTOR PLAY SET 11PCS JR32560",96,99,"TOYS AND ENTERTAINMENT",24.9,-3,-74.7
LCC,72786,"HEAVEN INSECTICIDES SPRAY 300ML 24",23,23,SUPERMARKET,35.99,0,0
LCC,103049,"DISH CLOTH SET 3PCS COTTON DESIGNER DC661",14,14,"HOME DECOR & TEXTILES",22.9,0,0
LCC,108235,"DARLING CELLARS CLASSIC SWEET RED 750ML  6",8,8,SUPERMARKET,109.99,0,0
LCC,117078,"VOLTPLUS MULTI ADAPTOR 13A WUSB SLOT VPAD13AU",8,8,"ELECTRICAL APPLIANCES",79,0,0
LCC,126810,"JUVER DISFRUTA  ORANGE NARANJA  200ML 30",30,30,SUPERMARKET,7.99,0,0
LCC,124936,"DARINA ORANGE 750G  20",15,15,SUPERMARKET,64.99,0,0
LCC,140673,"FORK VERSACE 6PCS",23,23,"HOUSEWARE & KITCHENWARE",49.9,0,0
LCC,140767,"STORY BOOK 101 MORAL 46X30X10CM",2,1,STATIONERY,34.99,1,34.99
LCC,161975,"SALTPEPPER SHAKER SET 100MLX2 GLASS C00463",3,3,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,159806,"KIDS FLYING TOY TOP 818",10,12,"TOYS AND ENTERTAINMENT",55,-2,-110
LCC,168697,"CAMRY PERSONAL SCALE LED DISPLAY ABS EB701013 RJK",3,3,"HOUSEWARE & KITCHENWARE",219,0,0
LCC,179297,"SCREWDRIVER 2PCS SET 5X75MM",12,12,"HARDWARE & BUILDING MATERIAL",45,0,0
LCC,178480,"CURTAIN TIE BACK 2PCS SET 6COLOR MIX",1,3,"HOME DECOR & TEXTILES",47.9,-2,-95.8
LCC,184278,"STRETTONS ORIGINAL LONDON DRY GIN 1L  12",12,12,SUPERMARKET,149.99,0,0
LCC,61059,"PAPILION SINGLE JUMBO TOWEL 500G 200250SHEETS   6",7,8,SUPERMARKET,52.99,-1,-52.99
LCC,CL127,"PLATE ENAMPA 21CMX3CM",103,114,"HOUSEWARE & KITCHENWARE",2.9,-11,-31.9
LCC,104623,"SERVING TRAY 17INCHES MELAMINE TY0063 YWU",25,25,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,113461,"BLING MAGIC LEMON MULTIPURPOSE LIQUID 750ML   12",17,20,SUPERMARKET,16.99,-3,-50.97
LCC,140754,"SPORTSGAMES MY JUMBO BOOK 46X30X10CM",8,8,STATIONERY,24.9,0,0
LCC,156701,"LADLE SPAGHETTI SSTEEL YWU",1,0,"HOUSEWARE & KITCHENWARE",19.9,1,19.9
LCC,174262,"BRISKFARM TOMATO MIX 56G  50",43,43,SUPERMARKET,1.99,0,0
LCC,169510,"CUSHION EMBROIDERY 380G FILLING 45X45CM EHAMK016",4,4,"HOME DECOR & TEXTILES",149,0,0
LCC,167763,"COOKWARE 8PCS SET 2MM STEEL HROLAND HR13110 RJK",2,2,"HOUSEWARE & KITCHENWARE",499,0,0
LCC,167816,"SPRAY GUN WHOSE YWU",12,13,"HOUSEWARE & KITCHENWARE",69,-1,-69
LCC,182391,"FRYING PAN 28CM FALU ZHENAN BLY 8522 28",9,1,"HOUSEWARE & KITCHENWARE",169,8,1352
LCC,178108,"CURTAIN TIE BACK 2PCS SET 6COLOR MIX",48,48,"HOME DECOR & TEXTILES",47.9,0,0
LCC,176437,"KIDS GUITAR TOY",13,13,"TOYS AND ENTERTAINMENT",38.99,0,0
LCC,187935,"VASE GLASS 125X26CM",1,1,"HOME DECOR & TEXTILES",36.9,0,0
LCC,188009,"BUCKET WLID PLASTIC 15 HL0064TTCP",9,9,"HOUSEWARE & KITCHENWARE",34.9,0,0
LCC,184383,"CLOTHES HANGER 10PCS SET 40CM PLAST Y106140CM YWU",14,14,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,192807,"CURTAIN JQ PINK 54X90 PL TGL4",12,12,"HOME DECOR & TEXTILES",129,0,0
LCC,22631,"CRATE FOR CLUB SHANDY BOSOE 330ML 51422",4,4,SUPERMARKET,18.99,0,0
LCC,27769,"WC NET BLEACH GEL OCEAN FRESH  750ML 12",10,11,SUPERMARKET,53.99,-1,-53.99
LCC,35646,"PRAN FROOTO MANGO JUICE 1000 ML 12",12,12,SUPERMARKET,24.99,0,0
LCC,37062,"HARPIC ACTIVE FRESH MOUNTAIN PINE  725ML   12",2,1,SUPERMARKET,38.99,1,38.99
LCC,205582,"SIGMA LED TV 55 SAT SMART UHD STVKU55V6S",2,2,"ELECTRONICS & TELECOM",4799,0,0
LCC,60785,"NIVEA COCOA BUTTER LOTION  250ML   12",17,15,SUPERMARKET,61.99,2,123.98
LCC,73056,"LUNCH BOX 3PCS SET YWU",14,13,"HOUSEWARE & KITCHENWARE",49.9,1,49.9
LCC,C323,"HELMETVISOR 206SAFEMOT 12 N",1,0,"HARDWARE & BUILDING MATERIAL",149,1,149
LCC,96739,"COMTE DE BOTHWELL CAB SAUV WINE 750ML 6",5,5,SUPERMARKET,170.99,0,0
LCC,00869,"COWBELL MILK STRAWBRY 35G 10 X12  120",10,16,SUPERMARKET,5.99,-6,-35.94
LCC,100405,"KAREES NATURAL BROWN SUGAR BOTTLE 800G 12",16,18,SUPERMARKET,33.99,-2,-67.98
LCC,108469,"FIZZY SODA WATER 350ML 16",1,0,SUPERMARKET,3.19,1,3.19
LCC,117593,"FLOOR MAT 45X75CM ASTD JSMA021",18,18,"HOME DECOR & TEXTILES",59,0,0
LCC,117662,"TOILET BRUSH SET WIN UR3245",21,21,"HOUSEWARE & KITCHENWARE",19.9,0,0
LCC,146175,"TUMBLER WLIDSTRAW PLAIN 660ML PLASTIC 161747170",2,2,"HOUSEWARE & KITCHENWARE",24.9,0,0
LCC,144276,"ROMAR AUTOM AIRFRESH REFILL  LAVIE FANTAST 250ML 6",16,16,SUPERMARKET,48.99,0,0
LCC,150405,"CURTAIN W8 GROMENT BURGUNDY 54X90 JQ032",12,12,"HOME DECOR & TEXTILES",119,0,0
LCC,150407,"CURTAIN W8 GROMENT SILVER 54X90 JQ032",12,12,"HOME DECOR & TEXTILES",119,0,0
LCC,161156,"FILLED CUSHION VELVET 45X45CMBROWN DC231",11,11,"HOME DECOR & TEXTILES",69,0,0
LCC,159781,"KIDS FLYING INDUCTION VEHICLE MIX DESIGN",7,7,"TOYS AND ENTERTAINMENT",42.9,0,0
LCC,168121,"FILLED CUSHION P EMBD 45X45CMGEOMETRY4 DC257",9,10,"HOME DECOR & TEXTILES",139,-1,-139
LCC,167245,"TWISCO ENERGY FOOD DRINK SACHET 20G  250",4,22,SUPERMARKET,2.19,-18,-39.42
LCC,167760,"COOKWARE 6PCS SET 2MM STEEL HROLAND HR1133 RJK",2,2,"HOUSEWARE & KITCHENWARE",549,0,0
LCC,178456,"BATH SCRUBBER COTTON AND LINEN YWU",5,5,"HOUSEWARE & KITCHENWARE",19.9,0,0
LCC,17695,"SUPERTEA FLAVOURED GREEN TEA 50GMX25  12",10,10,SUPERMARKET,17.99,0,0
LCC,186071,"WHISKEY GLASS SET 6PCS 330ML GRAY L35056 RJK",13,5,"HOUSEWARE & KITCHENWARE",59,8,472
LCC,183413,"MIDEA CHEST FREEZER SD 142L SILVER MDRC207FZN43",1,1,"ELECTRICAL APPLIANCES",2799,0,0
LCC,18457,"DEVA CLEANING CLOTH  20",9,11,SUPERMARKET,32.99,-2,-65.98
LCC,183264,"BEER MUG 4PCS SET 575ML HANNOVER PJ 14220 RJK",7,7,"HOUSEWARE & KITCHENWARE",79,0,0
LCC,192608,"KITCHEN KNIFE SMALL WBLACK HFDJTZ243 430SS PP",24,24,"HOUSEWARE & KITCHENWARE",24.9,0,0
LCC,190544,"BULLETIN BOARD 90X120CM A01FB90120S",5,5,STATIONERY,279,0,0
LCC,189425,"HH CHOCO MALT SOAKING MIX 120G  40",23,26,SUPERMARKET,4.49,-3,-13.47
LCC,198718,"SOAP DISPENSER 300ML PLASTIC METAL TOP DESIGN YWU",18,18,"HOUSEWARE & KITCHENWARE",34.9,0,0
LCC,23063,"CUSSONS BABY OIL MILDGENT 100ML 48",16,16,SUPERMARKET,12.49,0,0
LCC,33579,"FROSTY BITE ICE CREAM VANILLA TUB 550ML 6",22,24,SUPERMARKET,22.49,-2,-44.98
LCC,35955,"MAXIM SUPER  DISINFECTANT 45L  5",3,2,SUPERMARKET,105.99,1,105.99
LCC,70195,"YAZZ BABY WIPES 80PCS   12",17,18,SUPERMARKET,21.99,-1,-21.99
LCC,65359,"MULIK STRAWBERRY MILK DRINK 500ML 18",22,22,SUPERMARKET,36.99,0,0
LCC,CL672,"BASKET WITH HANDLES FIESTA 50CMX38CMX22CM",12,12,"HOUSEWARE & KITCHENWARE",39.9,0,0
LCC,106109,"XMAS BAG W3DGLITTERS 24X18X8CM 1193 S",224,115,"HOME DECOR & TEXTILES",4.9,109,534.1
LCC,106110,"XMAS BAG W3DGLITTERS 40X30X12CM 1193 L",281,141,"HOME DECOR & TEXTILES",9.9,140,1386
LCC,114771,"FANICE VANILLA  CHOCOLATE DOUBLE TREAT 1L 1",6,5,SUPERMARKET,46.99,1,46.99
LCC,125458,"WALL LAMP OUTDOOR 14X20X32CM BLCKGLASS ML213291W",2,2,"HOME DECOR & TEXTILES",299,0,0
LCC,126807,"JUVER DISFRUTA 10 FRUITS  10 VITAMINS 200ML 30",30,30,SUPERMARKET,7.99,0,0
LCC,138610,"BRITTLE 30G  24 X 6  144",51,53,SUPERMARKET,9.49,-2,-18.98
LCC,139290,"GODREJ SAFE FIRE RES 546X406X445MM FR SAFE 40VEL",1,1,"HARDWARE & BUILDING MATERIAL",5799,0,0
LCC,134166,"BABY RECORD BOOK",12,12,STATIONERY,34.9,0,0
LCC,130309,"FASHION BOTTOM LADIES XSXL VIPL43L1317",56,56,"GARMENTS AND FOOTWEAR",29,0,0
LCC,133055,"NUTZY PEANUT BUTTER EXTRA CRUNCHY 510G  12",14,14,SUPERMARKET,45.49,0,0
LCC,150188,"FILLED CUSHION YELLOW 45X45CM DC02",12,12,"HOME DECOR & TEXTILES",99,0,0
LCC,150415,"CURTAIN W8 GROMENT GREY 54X90 BLK5",8,8,"HOME DECOR & TEXTILES",109,0,0
LCC,161979,"SALTPEPPER SHAKER SET 245MLX2 GLASS C00464",5,7,"HOUSEWARE & KITCHENWARE",89,-2,-178
LCC,168086,"FILLED CUSHION P EMBD 30X50CMSUNSHINE DC252",12,12,"HOME DECOR & TEXTILES",129,0,0
LCC,169353,"BACKPACK PVC 29CM SWEET DREAM",2,1,STATIONERY,47.9,1,47.9
LCC,167962,"CHRISTMAS ORNAMENT 16PCS 5CM",1,1,"HOME DECOR & TEXTILES",37.9,0,0
LCC,186096,"GLASS SET 12PCS 125ML CLEAR 4143505BC RJK",10,9,"HOUSEWARE & KITCHENWARE",129,1,129
LCC,186974,"WATER BALLOONS 74PCSBAG",6,6,"TOYS AND ENTERTAINMENT",14.9,0,0
LCC,191979,"DINNER SPOON 45G0325 ZHN",12,14,"HOUSEWARE & KITCHENWARE",25.9,-2,-51.8
LCC,188853,"BATHMAT 50X80CM BM102 NAVY BLUE CP",16,16,"HOME DECOR & TEXTILES",59,0,0
LCC,200798,"FRYING PAN 22CM FALU ZHNBAROLY 2608G22",10,10,"HOUSEWARE & KITCHENWARE",149,0,0
LCC,26389,"NIVEA MEN SHOWER GEL COOL KICK 500ML 12",24,22,SUPERMARKET,151.99,2,303.98
LCC,204539,"BOTTLE INSULATED WHANGER METAL 800ML HCVB1317",39,40,"HOUSEWARE & KITCHENWARE",65,-1,-65
LCC,49723,"SIBLOU LIGHT MEAT TUNA CHUNKS IN VEG OIL 160G  48",47,47,SUPERMARKET,29.99,0,0
LCC,92162,"SEARA FULL CHICKEN GRILLER 13KG  10",100,62,SUPERMARKET,69.99,38,2659.62
LCC,90421,"WC NET GEL CRYSTAL NEW PINK FLOWERS  750ML  12",13,13,SUPERMARKET,53.99,0,0
LCC,90627,"CURTAIN ROD EXTANDABLE SIZE 110210CM 11051210MB",8,8,"HOME DECOR & TEXTILES",75,0,0
LCC,101016,"CURTAIN POLYESTER 52X84  WHANGER ZGB501",19,19,"HOME DECOR & TEXTILES",199,0,0
LCC,116631,"SAIDA CHOCOLATE WAFER  65G   28",53,53,SUPERMARKET,5.99,0,0
LCC,128765,"MARKER TWIN 150 12YRS LUXOR 2PCS 30102BC",13,14,STATIONERY,11.9,-1,-11.9
LCC,133204,"SHINE PREMIUM PAPER PLATES 5INCH 25PCS  40",21,21,SUPERMARKET,18.49,0,0
LCC,148384,"SHOPPING BASKET HANDY IRONWOOD F10293 RJK",6,3,"HOUSEWARE & KITCHENWARE",129,3,387
LCC,146119,"SPORTS BOTTLE STAMINA 720ML PLASTIC 161513001",17,18,"HOUSEWARE & KITCHENWARE",29.9,-1,-29.9
LCC,148102,"CURTAIN WGROMET EMB JACQ BGRY 02PA6797D",5,5,"HOME DECOR & TEXTILES",119,0,0
LCC,153464,"ZIPPER CASE MULTI FUNCTION SAYA SY072",2,2,STATIONERY,49,0,0
LCC,162930,"CURTAIN JACQUARD 54X90 GREY J231",10,10,"HOME DECOR & TEXTILES",109,0,0
LCC,158101,"BASKET PERFORATED 5800ML 29X19X10CM PP63900",10,10,"HOUSEWARE & KITCHENWARE",16.9,0,0
LCC,168122,"FILLED CUSHION P EMBD 45X45CMGEOMETRY5 DC257",10,10,"HOME DECOR & TEXTILES",139,0,0
LCC,168228,"BEDSHEET SET KG MICRO PEACH 3PCS 90GSM 03BT0797K",27,27,"HOME DECOR & TEXTILES",99,0,0
LCC,168949,"COOKING POT 28CM 25MM BLK FALU BAROLY 28528 RJK",1,0,"HOUSEWARE & KITCHENWARE",249,1,249
LCC,179936,"WALL CLOCK 305X30X42 ZD1207A",8,8,"HOME DECOR & TEXTILES",89,0,0
LCC,180235,"STYLE UP SHOWER GEL REFRESH 1050ML  20",21,21,SUPERMARKET,42.99,0,0
